id_,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
339,0,0,0,0.0,0.0,0,165990,0,0,0,0,0.0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,False,0.0,0,Joined Monterrey on a permanent deal on 23/7,2019-07-30T07:00:10.626522Z,45,0,0,0,165990.jpg,0.0,0,0,Janssen,0.1,False,,u,17,6,0.0,0,2340,167,7737,122,0.0,0.0,Janssen,0
542,0,0,8,,,0,96767,0,0,0,0,0.5,0,2,-0.3,0.2,0,Dimitri,0.2,5,0,0.6,False,4.8,49,,,40,0,0,0,96767.jpg,0.0,0,0,Foulquier,0.2,False,,a,18,57,0.0,0,13435,980,5984,671,0.0,0.0,Foulquier,0
384,0,0,0,,,0,222018,0,0,0,0,0.0,0,2,-0.5,0.0,0,Ben,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,222018.jpg,0.0,0,0,Johnson,1.4,False,,a,19,21,0.0,0,54635,1099,58229,2076,0.0,0.0,Johnson,0
385,0,0,0,0.0,0.0,0,41464,0,0,0,0,0.0,0,4,0.0,0.0,0,Marko,0.0,0,0,0.0,False,0.0,0,Joined Shanghai SIPG on a permanent deal on 7/7,2019-07-23T08:30:10.476392Z,70,0,0,0,41464.jpg,0.0,0,0,Arnautovic,0.1,False,,u,19,21,0.0,0,783,48,6984,72,0.0,0.0,Arnautovic,0
419,0,0,0,0.0,0.0,0,166324,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ivan,0.0,0,0,0.0,False,0.0,0,Joined Fulham on loan until the end of the season on 13/7. - Expected back 01 Jul,2019-07-14T15:00:13.027011Z,49,0,0,0,166324.jpg,0.0,0,0,Cavaleiro,0.0,False,,n,20,39,0.0,0,365,9,737,21,0.0,0.0,Cavaleiro,0
367,0,0,0,,,0,206882,0,0,-1,1,0.0,0,1,-0.5,0.0,0,Pontus,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,206882.jpg,0.0,0,0,Dahlberg,0.1,False,,a,18,57,0.0,0,984,27,4584,134,0.0,0.0,Dahlberg,0
372,0,0,0,0.0,0.0,0,157775,0,0,-2,2,0.0,0,3,0.0,0.0,0,Ken,0.0,0,0,0.0,False,0.0,0,Joined Udinese on loan until the end of the season on 22/8. - Expected back 01 Jul,2019-08-22T10:30:11.423152Z,48,0,0,0,157775.jpg,0.0,0,0,Sema,0.0,False,,n,18,57,0.0,0,338,17,2654,27,0.0,0.0,Sema,0
383,0,0,0,100.0,0.0,0,48717,0,0,-1,1,0.0,0,2,0.0,0.0,0,Winston,0.0,0,0,0.0,False,0.0,0,,2019-08-22T14:30:12.592809Z,39,0,0,0,48717.jpg,0.0,0,0,Reid,3.8,False,,a,19,21,0.0,0,135816,13136,216416,6449,0.0,0.0,Reid,0
418,0,0,0,0.0,0.0,0,165808,0,0,-1,1,0.0,0,3,0.0,0.0,0,Hélder,0.0,0,0,0.0,False,0.0,0,Joined Leeds United on loan until the end of the season on 3/7. - Expected back 01 Jul,2019-07-03T13:00:11.133915Z,49,0,0,0,165808.jpg,0.0,0,0,Costa,0.0,False,,n,20,39,0.0,0,492,17,1396,29,0.0,0.0,Costa,0
400,0,0,0,0.0,0.0,0,59779,0,0,0,0,0.0,0,3,0.0,0.0,0,Pedro,0.0,0,0,0.0,False,0.0,0,Joined Sassuolo on a permanent deal on 25/7,2019-07-26T12:30:08.589709Z,45,0,0,0,59779.jpg,0.0,0,0,Obiang,0.0,False,,u,19,21,0.0,0,1506,17,4584,65,0.0,0.0,Obiang,0
351,0,0,0,0.0,0.0,0,168764,0,0,0,0,0.0,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,False,0.0,0,Joined QPR on loan until the end of the season on 1/7. - Expected back 01 Jul,2019-07-02T09:00:13.289180Z,45,0,0,0,168764.jpg,0.0,0,0,Amos,0.0,False,,n,17,6,0.0,0,584,29,880,23,0.0,0.0,Amos,0
387,0,0,0,0.0,0.0,0,209925,0,0,-1,1,0.0,0,4,0.0,0.0,0,Alexandre Nascimento,0.0,0,0,0.0,False,0.0,0,Abdominal injury - Unknown return date,2019-08-16T18:30:15.371373Z,44,0,0,0,209925.jpg,0.0,0,0,Costa Silva,1.1,False,,i,19,21,0.0,0,58252,307,131358,2106,0.0,0.0,Xande Silva,0
334,0,0,0,0.0,0.0,0,77794,0,0,0,0,0.0,0,2,0.0,0.0,0,Kieran,0.0,0,0,0.0,False,0.0,0,Joined Atletico Madrid on a permanent deal on 17/7,2019-07-18T09:00:08.860585Z,55,0,0,0,77794.jpg,0.0,0,0,Trippier,0.1,False,,u,17,6,0.0,0,871,48,14102,106,0.0,0.0,Trippier,0
356,0,0,28,,,0,20145,0,0,-3,3,0.4,0,2,0.0,0.5,1,Adrian,0.5,9,0,3.3,False,28.4,180,,,42,0,0,0,20145.jpg,0.0,0,0,Mariappa,0.1,False,,a,18,57,4.0,0,1757,232,10054,183,0.1,0.0,Mariappa,1
509,0,0,0,,,0,447235,0,0,-1,1,0.0,0,4,0.5,1.0,0,Troy,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,447235.jpg,0.0,0,0,Parrott,0.9,False,,a,17,6,0.0,0,63755,1576,70842,1725,0.0,0.0,Parrott,0
513,0,0,0,,,0,18656,-1,1,-1,1,0.0,0,1,-0.5,0.0,0,Heurelho da Silva,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,18656.jpg,0.0,0,0,Gomes,0.2,False,,a,18,57,0.0,0,3455,120,6911,292,0.0,0.0,Gomes,0
360,0,0,0,0.0,0.0,0,220166,0,0,-1,1,0.0,0,2,0.0,0.0,0,Marc,0.0,0,0,0.0,False,0.0,0,Joined Leganes on loan until the end of the season on 25/7. - Expected back 01 Jul,2019-07-26T16:00:12.508474Z,39,0,0,0,220166.jpg,0.0,0,0,Navarro,0.4,False,,n,18,57,0.0,0,31707,6281,14353,2086,0.0,0.0,Navarro,0
543,0,0,0,,,0,175941,0,0,0,0,0.0,0,1,0.5,1.0,0,Alfie,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.4,False,,a,17,6,0.0,0,24045,1815,6515,777,0.0,0.0,Whiteman,0
408,0,0,0,,,0,214048,0,0,0,0,0.0,0,2,0.0,0.5,0,Max,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,214048.jpg,0.0,0,0,Kilman,2.3,False,,a,20,39,0.0,0,98076,2638,86201,3544,0.0,0.0,Kilman,0
412,0,0,0,,,0,19236,0,0,-1,1,0.0,0,1,0.0,0.5,0,John,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,19236.jpg,0.0,0,0,Ruddy,0.4,False,,a,20,39,0.0,0,4741,133,14903,491,0.0,0.0,Ruddy,0
413,0,0,0,0.0,0.0,0,168399,0,0,0,0,0.0,0,1,0.0,0.0,0,Will,0.0,0,0,0.0,False,0.0,0,Joined Ipswich Town on loan until the end of the season on 30/7. - Expected back 01 Jul,2019-07-30T15:30:08.533720Z,40,0,0,0,168399.jpg,0.0,0,0,Norris,0.7,False,,n,20,39,0.0,0,14948,525,26042,964,0.0,0.0,Norris,0
398,0,0,0,0.0,0.0,0,179830,0,0,-1,1,0.0,0,3,0.0,0.0,0,Grady,0.0,0,0,0.0,False,0.0,0,Joined West Bromwich Albion on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T13:30:11.839198Z,44,0,0,0,179830.jpg,0.0,0,0,Diangana,0.1,False,,n,19,21,0.0,0,6335,81,8583,164,0.0,0.0,Diangana,0
553,0,0,0,,,0,19194,0,0,0,0,0.0,0,1,-0.5,0.0,0,David,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,19194.jpg,0.0,0,0,Martin,0.2,False,,a,19,21,0.0,0,13651,2243,2875,686,0.0,0.0,Martin,0
555,0,0,0,,,0,39215,0,0,-1,1,0.0,0,1,0.5,1.0,0,Michel,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,39215.jpg,0.0,0,0,Vorm,0.0,False,,a,17,6,0.0,0,2387,125,1511,131,0.0,0.0,Vorm,0
558,0,0,0,,,0,214572,0,0,0,0,0.0,0,1,0.5,1.0,0,Brandon,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,214572.jpg,0.0,0,0,Austin,0.1,False,,a,17,6,0.0,0,3858,917,828,240,0.0,0.0,Austin,0
1,0,0,0,,,0,69140,0,0,-3,3,0.0,0,2,1.0,0.5,0,Shkodran,0.0,0,0,0.0,False,0.0,0,,,52,0,0,0,69140.jpg,0.0,0,0,Mustafi,0.3,False,,a,1,3,0.0,0,6946,205,29847,504,0.0,0.0,Mustafi,0
548,0,0,0,,,0,198044,0,0,0,0,0.0,0,1,-1.0,-0.5,0,Harry,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,198044.jpg,0.0,0,0,Lewis,0.1,False,,a,16,20,0.0,0,5301,450,1544,245,0.0,0.0,Lewis,0
462,0,0,0,0.0,0.0,0,167767,0,0,-2,2,0.0,0,3,0.0,0.0,0,Robert Kenedy,0.0,0,0,0.0,False,0.0,0,Joined Getafe on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:15.527764Z,53,0,0,0,167767.jpg,0.0,0,0,Nunes do Nascimento,0.0,False,,n,6,8,0.0,0,756,9,4243,31,0.0,0.0,Kenedy,0
536,0,0,0,,,0,213056,0,0,0,0,0.0,0,2,-0.5,-1.0,0,Tudor,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,213056.jpg,0.0,0,0,Baluta,0.2,False,,a,4,36,0.0,0,17415,833,8477,799,0.0,0.0,Baluta,0
88,0,0,0,100.0,100.0,0,41674,0,0,-2,2,0.0,0,2,0.5,0.0,0,Kevin,0.0,0,0,0.0,False,0.0,0,,2019-08-04T11:00:17.994252Z,43,0,0,0,41674.jpg,0.0,0,0,Long,0.1,False,,a,5,90,0.0,0,2694,107,6444,198,0.0,0.0,Long,0
89,0,0,0,100.0,100.0,0,83312,0,0,0,0,0.0,0,2,0.5,0.0,0,Ben,0.0,0,0,0.0,False,0.0,0,,2019-07-31T00:00:11.168991Z,40,0,0,0,83312.jpg,0.0,0,0,Gibson,2.6,False,,a,5,90,0.0,0,66021,900,110609,2969,0.0,0.0,Gibson,0
95,0,0,0,,,0,15749,0,0,-2,2,0.0,0,1,0.5,0.0,0,Joe,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,15749.jpg,0.0,0,0,Hart,1.3,False,,a,5,90,0.0,0,17406,616,75554,1900,0.0,0.0,Hart,0
99,0,0,0,0.0,0.0,0,39847,0,0,0,0,0.0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,False,0.0,0,Contract terminated by mutual consent on 31/8,2019-06-25T11:30:07.038056Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,,u,5,90,0.0,0,161,9,286,8,0.0,0.0,Defour,0
120,0,0,0,0.0,0.0,0,61603,0,0,-1,1,0.0,0,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,False,0.0,0,Lack of match fitness - Unknown return date,2019-09-07T11:00:18.052388Z,44,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.7,False,,i,5,90,0.0,0,16016,48,122567,955,0.0,0.0,Drinkwater,0
495,0,0,0,,,0,220037,0,0,-1,1,0.0,0,1,0.5,0.0,0,Bailey,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,220037.jpg,0.0,0,0,Peacock-Farrell,0.1,False,,a,5,90,0.0,0,949,36,2533,89,0.0,0.0,Peacock-Farrell,0
109,0,0,0,0.0,0.0,0,105700,0,0,-2,2,0.0,0,2,0.0,0.0,0,Davide,0.0,0,0,0.0,False,0.0,0,Joined Roma on loan until the end of January on 21/8. - Expected back 01 Feb,2019-08-21T19:30:16.936375Z,43,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.2,False,,n,6,8,0.0,0,3005,22,26367,197,0.0,0.0,Zappacosta,0
112,0,0,0,,,0,20310,0,0,-2,2,0.0,0,1,-0.5,0.5,0,Willy,0.0,0,0,0.0,False,0.0,0,,,48,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,,a,6,8,0.0,0,2661,108,9532,296,0.0,0.0,Caballero,0
115,0,0,0,0.0,0.0,0,126187,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ruben,0.0,0,0,0.0,False,0.0,0,Achilles injury - Unknown return date,2019-06-25T11:30:07.068350Z,64,0,0,0,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,,i,6,8,0.0,0,735,27,4874,67,0.0,0.0,Loftus-Cheek,0
121,0,0,0,0.0,0.0,0,199598,0,0,-1,1,0.0,0,3,0.0,0.0,0,Ethan,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on loan until the end of the season on 22/7. - Expected back 01 Jul,2019-07-22T13:30:07.199042Z,44,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.0,False,,n,6,8,0.0,0,840,26,1671,34,0.0,0.0,Ampadu,0
545,0,0,0,,,0,209036,0,0,0,0,0.0,0,2,-0.5,0.5,0,Addji Keaninkin Marc-Israel,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,209036.jpg,0.0,0,0,Guehi,0.1,False,,a,6,8,0.0,0,3910,309,1966,331,0.0,0.0,Guehi,0
535,0,0,0,,,0,200088,0,0,0,0,0.0,0,4,-1.0,-0.5,0,Daniel,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,200088.jpg,0.0,0,0,N'Lundulu,0.1,False,,a,16,20,0.0,0,8170,234,5427,319,0.0,0.0,N'Lundulu,0
140,0,0,0,,,0,221275,0,0,-1,1,0.0,0,3,-1.0,-0.5,0,Luke,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,221275.jpg,0.0,0,0,Dreher,0.1,False,,a,7,31,0.0,0,4789,90,5389,185,0.0,0.0,Dreher,0
539,0,0,0,,,0,173954,0,0,0,0,0.0,0,3,-1.0,-0.5,0,Jairo,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,173954.jpg,0.0,0,0,Riedewald,0.0,False,,a,7,31,0.0,0,692,44,433,42,0.0,0.0,Riedewald,0
556,0,0,0,,,0,42525,0,0,0,0,0.0,0,1,-1.0,-0.5,0,Stephen,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,42525.jpg,0.0,0,0,Henderson,0.1,False,,a,7,31,0.0,0,9301,2129,1659,502,0.0,0.0,Henderson,0
145,0,0,0,100.0,100.0,0,12745,0,0,-1,1,0.0,0,2,0.5,0.5,0,Leighton,0.0,0,0,0.0,False,0.0,0,,2019-07-30T15:00:09.168977Z,49,0,0,0,12745.jpg,0.0,0,0,Baines,0.1,False,,a,8,11,0.0,0,5540,245,8455,356,0.0,0.0,Baines,0
149,0,0,0,,,0,10318,0,0,0,0,0.0,0,1,0.5,0.5,0,Maarten,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,8.6,False,,a,8,11,0.0,0,166644,2197,142199,6634,0.0,0.0,Stekelenburg,0
155,0,0,0,0.0,0.0,0,219352,0,0,0,0,0.0,0,3,0.0,0.0,0,Ademola,0.0,0,0,0.0,False,0.0,0,Joined RB Leipzig on a permanent deal on 25/7,2019-07-25T09:00:14.381716Z,50,0,0,0,219352.jpg,0.0,0,0,Lookman,0.0,False,,u,8,11,0.0,0,122,11,507,14,0.0,0.0,Lookman,0
156,0,0,0,0.0,0.0,0,80801,0,0,0,0,0.0,0,3,0.0,0.0,0,Idrissa,0.0,0,0,0.0,False,0.0,0,Joined PSG on a permanent deal on 30/7,2019-07-30T09:00:05.841634Z,50,0,0,0,80801.jpg,0.0,0,0,Gueye,0.0,False,,u,8,11,0.0,0,291,8,1929,20,0.0,0.0,Gueye,0
477,0,0,0,,,0,232964,0,0,-2,2,0.0,0,2,0.5,0.5,0,Lewis,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,232964.jpg,0.0,0,0,Gibson,0.2,False,,a,8,11,0.0,0,3389,106,8142,215,0.0,0.0,Gibson,0
479,0,0,0,100.0,100.0,0,57513,-1,1,-2,2,0.0,0,1,0.5,0.5,0,Jonas,0.0,0,0,0.0,False,0.0,0,,2019-09-08T18:30:16.855771Z,43,0,0,0,57513.jpg,0.0,0,0,Lössl,0.3,False,,a,8,11,0.0,0,1837,64,23787,431,0.0,0.0,Lössl,0
557,0,0,0,,,0,195855,0,0,0,0,0.0,0,3,0.5,0.5,0,Beni,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,195855.jpg,0.0,0,0,Baningime,0.0,False,,a,8,11,0.0,0,293,67,126,39,0.0,0.0,Baningime,0
561,0,0,0,,,0,232826,0,0,0,0,0.0,0,4,1.6,1.6,0,Anthony,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,232826.jpg,0.0,0,0,Gordon,0.0,False,,a,8,11,0.0,0,300,300,44,44,0.0,0.0,Gordon,0
56,0,0,0,0.0,0.0,0,38490,-1,1,-2,2,0.0,0,3,0.0,0.0,0,Beram,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T22:00:09.076501Z,43,0,0,0,38490.jpg,0.0,0,0,Kayal,0.1,False,,n,4,36,0.0,0,4960,2655,6624,478,0.0,0.0,Kayal,0
52,0,0,0,0.0,0.0,0,83543,0,0,-1,1,0.0,0,3,0.0,0.0,0,Anthony,0.0,0,0,0.0,False,0.0,0,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Jul,2019-07-21T20:00:14.555249Z,54,0,0,0,83543.jpg,0.0,0,0,Knockaert,0.0,False,,n,4,36,0.0,0,155,4,782,12,0.0,0.0,Knockaert,0
51,0,0,0,0.0,0.0,0,167473,0,0,-1,1,0.0,0,3,0.0,0.0,0,José Heriberto,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.929510Z,54,0,0,0,167473.jpg,0.0,0,0,Izquierdo Mena,0.0,False,,i,4,36,0.0,0,93,1,184,5,0.0,0.0,Izquierdo,0
50,0,0,0,100.0,100.0,0,165210,0,0,-2,2,0.0,0,3,-0.5,-1.0,0,Alireza,0.0,0,0,0.0,False,0.0,0,,2019-09-19T14:00:12.919069Z,58,0,0,0,165210.jpg,0.0,0,0,Jahanbakhsh,0.1,False,,a,4,36,0.0,0,711,30,4464,74,0.0,0.0,Jahanbakhsh,0
7,0,0,0,0.0,0.0,0,51507,0,0,0,0,0.0,0,2,0.0,0.0,0,Laurent,0.0,0,0,0.0,False,0.0,0,Joined Bordeaux on a permanent deal on 6/8.,2019-08-08T11:00:09.045030Z,50,0,0,0,51507.jpg,0.0,0,0,Koscielny,0.1,False,,u,1,3,0.0,0,413,18,12221,58,0.0,0.0,Koscielny,0
8,0,0,0,100.0,100.0,0,233963,0,0,-1,1,0.0,0,2,1.0,0.5,0,Konstantinos,0.0,0,0,0.0,False,0.0,0,,2019-08-09T09:30:11.868345Z,44,0,0,0,233963.jpg,0.0,0,0,Mavropanos,0.0,False,,a,1,3,0.0,0,557,37,3791,73,0.0,0.0,Mavropanos,0
9,0,0,0,0.0,0.0,0,80254,0,0,0,0,0.0,0,2,0.0,0.0,0,Carl,0.0,0,0,0.0,False,0.0,0,Joined Nottingham Forest on a permanent deal on 7/8.,2019-08-07T17:00:10.875251Z,45,0,0,0,80254.jpg,0.0,0,0,Jenkinson,0.0,False,,u,1,3,0.0,0,256,13,2338,21,0.0,0.0,Jenkinson,0
13,0,0,0,0.0,0.0,0,205533,0,0,-2,2,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.7,False,,n,1,3,0.0,0,38594,2158,99174,1813,0.0,0.0,Nketiah,0
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.9,False,,n,1,3,0.0,0,100040,6333,70809,3583,0.0,0.0,Elneny,0
427,0,0,0,,,0,98980,0,0,-1,1,0.0,0,1,1.0,0.5,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,,a,1,3,0.0,0,3943,138,10288,331,0.0,0.0,Martínez,0
23,0,0,0,100.0,100.0,0,43252,0,0,-2,2,0.0,0,2,0.0,-0.5,0,James,0.0,0,0,0.0,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,a,2,7,0.0,0,533,86,6031,85,0.0,0.0,Chester,0
25,0,0,0,100.0,100.0,0,123354,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Kortney,0.0,0,0,0.0,False,0.0,0,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,,a,2,7,0.0,0,663,30,3472,75,0.0,0.0,Hause,0
32,0,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,214,8,1221,22,0.0,0.0,Green,0
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,471,10,6919,60,0.0,0.0,Bjarnason,0
474,0,0,0,,,0,88175,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Lovre,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,,a,2,7,0.0,0,983,64,3359,111,0.0,0.0,Kalinic,0
64,0,0,0,75.0,100.0,0,235530,0,0,-1,1,0.0,0,2,0.0,0.5,0,Lloyd,0.0,0,0,0.0,False,0.0,0,Thigh injury - 75% chance of playing,2019-11-11T23:30:19.870065Z,44,0,0,0,235530.jpg,0.0,0,0,Kelly,0.1,False,,d,3,91,0.0,0,3340,115,6075,252,0.0,0.0,Kelly,0
66,0,0,0,,,0,222434,0,0,0,0,0.0,0,2,0.0,0.5,0,Jack,0.0,0,0,0.0,False,0.0,0,,,40,0,0,0,222434.jpg,0.0,0,0,Simpson,6.3,False,,a,3,91,0.0,0,147420,3399,258553,7976,0.0,0.0,Simpson,0
71,0,0,0,0.0,0.0,0,217331,0,0,-1,1,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,False,0.0,0,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,44,0,0,0,217331.jpg,0.0,0,0,Surridge,0.5,False,,n,3,91,0.0,0,40063,214,65948,1049,0.0,0.0,Surridge,0
72,0,0,0,0.0,0.0,0,40349,0,0,-2,2,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,43,0,0,0,40349.jpg,0.0,0,0,Begovic,1.0,False,,n,3,91,0.0,0,11610,26,139351,1850,0.0,0.0,Begovic,0
73,0,0,0,,,0,18726,0,0,-1,1,0.0,0,1,0.0,0.5,0,Artur,0.0,0,0,0.0,False,0.0,0,,,44,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,,a,3,91,0.0,0,5446,189,15789,425,0.0,0.0,Boruc,0
74,0,0,0,,,0,229600,0,0,-2,2,0.0,0,1,0.0,0.5,0,Mark,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,,a,3,91,0.0,0,2286,99,9924,231,0.0,0.0,Travers,0
76,0,0,0,0.0,0.0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,False,0.0,0,Ankle injury - Unknown return date,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,,i,3,91,0.0,0,524,20,17777,111,0.0,0.0,Brooks,0
77,0,0,0,0.0,0.0,0,56872,0,0,-1,1,0.0,0,3,0.0,0.0,0,Junior,0.0,0,0,0.0,False,0.0,0,Knee injury - Unknown return date,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,,i,3,91,0.0,0,174,6,338,8,0.0,0.0,Stanislas,0
